iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
135360	-0.7286	5.74146	4.93326	8.13265	7.39573	10.0763	10.8381	9.78296	13.0331	9.34766	8.68458	-4.11431	-1.94273	-1.7206	2.79733	-0.302371	0.0715416	0.411512	0.0334918	0.129275	0.176445	0.118236	0.0688835	0.13906	0.0698732	0.122002	0.0827722	0.102195	0.106064	0.291813	0.0659946	0.0398166	0.0935797	0.300729	0.151145	0.132717	0.0767435	0.070976	0.0121854	0.0302221	0.0100322	-0.452953	5.56319	4.36516	7.94533	7.20019	10.4584	11.4336	10.2271	12.9939	9.8626	8.64477	-3.915	-1.93783	-1.80393	3.23386	-0.544816	-0.230049	0.440874	-0.131801	-0.695399	5.58539	4.56113	8.50402	7.87205	9.90909	10.7083	10.215	13.1155	8.95674	9.4892	-4.24389	-1.99799	-1.80818	2.31797	-0.239005	0.111691	0.569535	-0.371402	-0.570462	6.3677	4.89025	8.01975	7.49146	9.88069	10.5569	10.3754	13.4079	9.13315	8.57293	-4.11658	-1.7365	-1.69072	1.81627	-0.414877	0.0528519	0.230988	-0.0319842	-0.00945804	6.42596	4.86046	8.30527	7.66904	9.78237	10.9946	9.71959	13.0826	8.964	9.51862	-4.47574	-1.87498	-1.99622	3.76731	-0.0599895	-0.154541	0.488745	0.159746	-0.477815	5.73348	5.07383	8.44772	7.83699	9.9596	10.9907	9.79323	13.1292	9.74605	8.97328	-3.99754	-1.93636	-1.40093	2.35092	-0.308358	-0.179584	0.285542	-0.0530064	-0.540158	5.36051	4.6676	8.30265	7.3548	9.97118	10.7217	9.60556	12.0907	10.1244	9.18162	-3.91513	-1.94791	-1.44424	2.07161	-0.327759	-0.209975	0.512948	-0.0565632	-0.897984	6.15199	5.03137	8.46706	7.56021	10.264	10.7276	9.64414	12.9444	8.99413	9.25988	-4.80473	-1.87029	-1.616	2.46547	-0.0832036	0.0212056	0.435508	-0.420038	-0.892777	5.66481	4.91582	8.01706	7.78964	9.86944	10.6629	9.76493	13.4538	9.33877	7.88875	-4.16552	-1.9987	-1.88406	3.77127	-0.351684	-0.301365	0.178128	0.356244	-1.638672e+01	1.543716e+02	1.379849e+02
135520	-0.574704	5.77174	5.00718	8.32791	7.81111	10.4105	10.8115	9.87395	12.9851	11.013	9.04049	-5.02916	-1.70955	-1.57904	2.73213	-0.121689	-0.402947	0.391439	0.0799314	0.0598509	0.08529	0.154665	0.124253	0.076025	0.210075	0.123169	0.0399354	0.105977	0.188485	0.0681366	0.131628	0.115903	0.0462599	0.603505	0.110293	0.12487	0.0938152	0.130908	0.014383	0.0194753	0.0108074	-0.0379583	5.50349	4.70444	8.24117	7.80308	10.1585	10.7495	9.89116	12.4796	11.4722	9.24919	-5.09499	-1.64545	-1.50896	3.44712	-0.691736	0.0876291	0.336046	-0.0667968	-0.54895	5.71458	4.66611	8.16149	7.56588	10.4713	10.9254	9.44378	13.1075	10.1033	8.70561	-5.23722	-1.95047	-1.76207	2.35889	-0.257493	-0.507015	0.568012	-0.0687386	-0.509723	6.33398	4.82671	8.19192	7.47542	10.0583	10.7222	9.9813	12.9902	11.4838	9.11657	-4.6422	-1.91054	-1.70911	1.82634	-0.418033	-0.131441	0.259661	0.515815	-0.0318429	6.21086	4.92221	8.27401	7.6243	9.62575	10.9741	9.93074	12.628	10.5317	8.82115	-4.82312	-1.85387	-1.75421	3.77083	-0.0185655	-0.462585	0.262638	0.149818	-0.572421	5.28341	4.93527	8.43307	7.94207	9.79895	10.9487	9.83174	12.7699	11.051	8.83128	-5.62394	-1.82029	-1.41355	2.10371	-0.221985	-0.644451	0.170662	-0.120294	-0.954237	5.5361	4.85402	8.72833	7.77197	10.0912	10.8719	10.0146	13.2574	11.0334	8.9893	-4.68753	-2.04363	-1.38041	2.42971	-0.187295	-0.539319	0.386105	-0.215766	-0.843047	5.71506	4.85462	8.42912	7.52367	10.2038	10.4712	9.81068	13.1434	10.5348	9.0161	-5.23171	-1.75085	-1.49546	2.38987	-0.147132	-0.357202	0.492698	-0.356262	-0.853662	5.97731	4.94096	8.37478	7.82775	10.4127	10.4537	9.73191	13.2133	12.0168	9.24838	-4.81239	-1.71058	-1.81595	3.09022	-0.423403	-0.711263	0.419929	0.475145	-5.477376e+00	1.648361e+02	1.593587e+02
135680	-0.63466	5.5604	4.81036	8.17128	7.64315	9.91815	10.3383	10.002	13.0265	10.9504	11.2794	-4.83104	-1.76961	-1.71637	3.05644	-0.0933629	-0.4099	0.125279	0.276317	0.739024	0.0999749	0.0585451	0.0712796	0.100807	0.103734	0.109582	0.174245	0.154501	0.0755168	0.119191	0.488551	0.0816275	0.0598354	0.297202	0.204129	0.11485	0.0656091	0.11267	0.0202564	0.0261233	0.0112656	-0.195867	5.21211	4.41516	8.30754	8.18526	9.653	9.76156	9.86276	12.9986	11.024	11.3905	-5.23029	-1.51201	-1.69541	3.48071	-0.738776	-0.836776	0.131621	0.360449	-0.939651	5.7002	4.92879	8.17573	7.67835	10.0401	10.8078	10.0478	12.7956	10.8859	11.7747	-4.905	-1.91507	-1.62334	2.91656	-0.217515	-0.837691	0.367126	0.253068	-0.719097	6.31927	4.91239	8.2308	7.85657	9.90873	10.2944	10.0559	12.3187	10.9101	11.4656	-5.36072	-1.58619	-1.5534	2.22669	-0.556924	-0.0115442	0.268645	0.195638	-0.00312832	5.77057	4.543	7.98112	7.57157	9.90834	10.8974	9.83395	13.2228	10.7373	11.4534	-4.61355	-1.97005	-1.90737	3.67347	-0.050749	-0.608856	0.238122	0.135268	-0.850773	5.39059	4.9599	8.02368	7.71237	9.6249	10.1613	9.87413	13.2075	10.9212	11.2947	-4.08315	-1.79692	-1.38894	2.56727	-0.407208	0.123804	0.155512	-0.0572564	-0.614165	5.73243	4.98025	8.68934	8.11868	9.49091	10.4164	9.91236	13.2427	11.3049	10.7537	-5.37645	-1.78389	-1.47909	2.81115	-0.290014	-0.758418	0.18244	0.0589107	-0.935935	5.33495	4.7251	8.43022	7.84313	10.0061	9.91976	10.4535	12.9226	10.7468	12.2083	-5.2248	-1.61312	-1.46717	2.34559	-0.267666	-0.91146	0.373472	0.358386	-0.881276	5.46641	4.95439	8.13643	7.93287	9.99093	10.6837	9.90813	13.192	11.2492	11.0407	-5.11399	-1.73096	-1.77891	3.47673	-0.305444	-0.847934	-0.163709	0.243593	-1.794789e+01	1.474797e+02	1.295318e+02
135840	-0.453411	5.88716	4.86772	8.21102	7.80992	9.83854	10.4138	9.94061	13.8919	11.76	10.1265	-5.58105	-1.5895	-1.60232	2.95142	-0.135981	-1.12229	0.335666	0.377368	0.248119	0.067374	0.0749934	0.289376	0.0601112	0.327886	0.114652	0.111751	0.222502	0.692551	0.0926412	0.110698	0.091367	0.0984263	0.907878	0.0785945	0.172591	0.0708151	0.0809482	0.0130711	0.0181025	0.0140935	-0.478597	5.79337	4.84392	8.20146	7.93323	10.1912	10.4324	9.66953	13.6098	12.5703	9.65239	-5.37509	-1.5883	-1.79026	3.56376	-0.651437	-0.820468	0.239644	0.347218	-0.576415	6.07657	4.95247	8.17744	7.73085	9.32416	9.87878	10.0556	13.9577	11.3867	10.0582	-5.40456	-1.76452	-1.7177	2.68169	-0.388669	-1.27454	0.544014	0.47643	-0.515024	5.7474	4.56795	8.09563	7.67833	9.63706	10.276	9.58564	13.3438	12.6548	10.3613	-5.80957	-1.51656	-1.52006	2.01189	-0.425551	-1.12311	0.177865	0.0111789	-0.0197956	5.99414	4.62977	8.04262	7.39442	9.80006	10.7643	10.1533	13.8553	10.4325	10.5841	-5.56826	-1.88102	-1.91213	3.66936	-0.0149403	-1.57197	0.436348	0.310497	-0.726522	5.7255	5.03376	8.54948	7.91245	9.29965	10.4557	9.47413	14.2502	11.6212	9.88636	-5.35502	-1.62511	-1.16683	3.07883	-0.488182	-1.48462	0.511531	0.558649	-1.47691	5.81535	4.78682	8.68891	8.06311	9.45024	10.5115	10.0123	13.397	11.624	10.498	-5.58516	-1.5766	-1.55302	3.54943	-0.347649	-0.747809	0.363611	0.327159	-1.05269	5.80667	4.78682	8.77451	7.82486	10.3278	10.6343	10.104	14.1573	12.8571	9.91233	-5.64097	-1.65216	-1.43237	2.5437	-0.210223	-1.55012	0.545131	0.0715322	-0.359671	6.06472	4.8025	7.68612	7.81347	10.4001	10.1164	9.93995	14.6404	11.4828	10.1916	-5.37532	-1.63221	-2.27551	2.62545	-0.426414	-0.600757	0.0757758	0.34014	-1.953052e+01	1.616290e+02	1.420984e+02
136000	-0.471186	5.85423	4.72578	7.85483	7.67895	10.4557	10.678	9.9434	14.2042	9.18676	12.5466	-4.19165	-1.7793	-1.75561	2.40527	-0.242206	-1.51073	0.255111	0.368514	0.142883	0.126661	0.124673	0.192877	0.221269	0.144381	0.100777	0.217526	0.372865	0.392059	0.0413664	0.184159	0.0610817	0.0839159	0.261995	0.0430692	0.0563634	0.106166	0.0903908	0.0170764	0.0196441	0.0101302	-0.0335593	6.00578	4.87842	8.24927	7.55615	10.1987	10.7124	10.0074	14.2482	8.85476	12.6161	-4.44151	-1.75382	-1.54664	3.17447	-0.676543	-1.61188	0.570735	0.50527	-0.248157	6.05557	4.94033	7.71451	7.86884	10.4334	10.4861	9.82583	14.7165	9.03606	12.4734	-4.36717	-1.65352	-2.07785	2.1498	-0.428264	-1.66669	0.124685	0.268031	-0.66447	5.98371	4.53585	8.03611	7.44624	10.1892	10.8739	10.4578	13.8456	8.5668	12.3741	-4.00047	-1.56438	-1.52978	2.23329	-0.486003	-1.57989	0.504014	0.226867	-0.0305285	5.97174	4.34248	7.90405	7.31965	10.2299	10.9158	9.50805	13.9027	10.1655	12.6474	-4.03435	-1.79388	-2.10466	3.58081	-0.0471254	-1.5616	0.438878	0.150028	-0.72171	5.6127	4.92083	8.34585	7.62635	10.3556	10.9895	10.2822	14.3404	9.81902	12.6313	-4.56964	-1.77868	-1.34263	2.28468	-0.335318	-1.47889	0.50756	0.344496	-0.905881	6.24296	5.02296	8.16367	7.82565	9.95874	10.5245	10.2258	14.7544	9.21514	12.2758	-3.74049	-1.58104	-1.9495	2.63809	-0.328312	-1.36761	0.0570437	-0.015626	-0.798526	5.58101	4.68783	8.53147	7.59746	10.1022	10.3184	9.38617	 13.9	9.48519	12.3907	-3.99203	-1.67917	-1.42963	2.31041	-0.256638	-1.29669	0.484195	0.209373	-0.587976	5.4927	4.87648	8.04963	7.76342	10.2546	10.3636	9.16712	13.3309	9.54622	12.0752	-4.0191	-1.93189	-1.90006	2.38418	-0.289214	-1.43701	0.108638	0.478457	-1.224826e+01	1.538961e+02	1.416479e+02
136160	-0.78114	5.95156	4.84541	8.05566	7.57469	10.339	10.8603	10.1075	13.9208	9.37178	11.4719	-3.65305	-1.3908	-1.97885	2.68481	-0.17304	0.1086	0.160167	0.0564778	0.225925	0.071058	0.04875	0.126134	0.0833866	0.0852467	0.100639	0.141467	0.201757	0.15681	0.197933	0.0972368	0.122603	0.0773329	0.319767	0.098987	0.307834	0.0545446	0.0711987	0.0146681	0.0194724	0.014282	-0.10511	5.91087	4.7496	7.66457	7.44006	10.2057	10.4114	10.0061	14.4069	8.99852	10.9452	-3.63866	-1.66338	-1.94562	2.92617	-0.685517	-0.224631	0.22154	-0.111356	-0.501328	6.10036	5.03016	7.7965	7.8484	10.2907	10.6234	10.0685	13.7225	9.55475	11.3167	-3.93793	-1.71027	-1.96158	2.93713	-0.446356	-0.215204	0.279081	0.380688	-0.767987	6.13168	4.85707	8.1875	7.93932	9.85934	10.7968	10.2532	14.2513	9.21255	11.8667	-3.71537	-1.46221	-1.59211	2.80998	-0.573848	-0.413248	0.072898	0.520054	-0.0004364	5.93377	5.00754	7.87599	7.72525	9.92108	10.6715	10.396	13.1559	9.92032	10.8272	-3.57314	-1.98297	-1.87558	3.67464	-0.0903986	-0.444731	-0.113858	0.20645	-0.584316	5.72189	4.75996	8.12154	7.75307	9.87337	10.9381	9.89412	14.0535	9.68108	12.0358	-3.23909	-1.42448	-1.54529	2.93703	-0.563174	-0.435859	0.306354	0.546836	-0.917144	5.96415	4.97433	7.9888	7.61351	10.3275	11.005	9.91353	12.9882	9.44974	11.4733	-3.32614	-1.72691	-1.87418	2.49733	-0.293283	-0.361846	-0.0747682	-0.237276	-0.659644	5.51626	4.65299	7.93108	7.50391	10.3391	10.3732	10.4821	12.6688	9.60978	11.2234	-3.78578	-1.57368	-1.72875	2.24181	-0.259428	-0.297405	0.126244	-0.347901	-1.05376	5.45944	4.86548	7.92899	7.69437	10.3107	10.6822	10.4365	14.4058	10.2075	11.2643	-4.18659	-1.90446	-1.90283	3.4994	-0.309243	0.0766256	0.102434	0.313766	-1.846176e+01	1.503115e+02	1.318498e+02
136320	-0.500157	5.7403	4.90505	7.86106	7.78099	9.9089	10.4014	9.64875	13.3388	10.2827	12.964	-3.49909	-1.73373	-1.86361	2.72012	-0.303275	-1.25956	0.0890625	0.0724263	0.245132	0.0875157	0.0772037	0.054506	0.0507848	0.408311	0.0759928	0.192433	0.158232	0.269941	0.296942	0.138992	0.0701131	0.0709155	0.261583	0.105635	0.168902	0.0986	0.586593	0.0250299	0.0214533	0.0122058	-0.066536	5.98436	4.96853	7.86972	7.73727	10.3721	10.6058	10.0135	12.4665	9.79919	12.0393	-3.50834	-1.58573	-1.86779	2.81475	-0.700353	-1.41649	0.130755	0.10263	-0.529781	5.35986	4.56574	8.00685	7.62255	10.1119	10.7444	10.0821	13.7242	9.42126	12.9337	-3.76489	-1.97042	-1.7902	2.55608	-0.310028	-1.6656	0.275078	0.179783	-0.643406	5.8467	4.54166	7.93751	7.3694	10.3366	10.9145	10.0608	13.2255	10.6322	12.8193	-3.14026	-1.4449	-1.32959	2.49596	-0.664058	-1.04906	0.486579	0.538939	-0.0217598	5.68468	4.70169	7.97562	7.84006	9.00982	10.0221	10.4165	13.1076	9.88956	12.9415	-3.95598	-1.79216	-1.88838	3.7576	-0.123969	-0.86692	0.0262019	0.553114	-0.687918	5.41005	4.82948	8.09309	7.67104	9.22811	10.197	10.3981	13.4139	9.94053	12.9727	-3.53194	-1.94003	-1.49174	2.28657	-0.323415	-0.418337	0.144458	0.203067	-0.190333	5.99575	4.90022	8.15954	7.83109	9.84429	10.4534	10.0289	14.0372	10.7386	12.6746	-3.66719	-1.67349	-1.89639	2.10176	-0.302896	-1.43818	0.0486324	-0.21116	-1.42574	5.62149	5.00687	7.93677	7.7662	10.2812	10.2664	10.4278	12.5987	10.8293	12.925	-3.85709	-1.57337	-1.51928	3.25126	-0.347554	-0.372349	0.00379974	0.549802	-0.910057	5.37682	4.57182	7.84139	8.01158	10.5021	10.375	9.41518	13.5549	10.1136	12.6647	-3.919	-1.6581	-2.09482	3.2522	-0.467393	-1.14965	-0.0951945	0.603594	-3.295304e+01	1.492553e+02	1.163022e+02
136480	-0.634859	5.68105	4.77339	8.2251	7.8485	9.90078	10.4924	10.0328	14.8546	10.4471	12.6496	-3.78401	-1.79399	-1.81579	2.92275	-0.393613	-0.934982	-0.0530361	0.489454	0.233514	0.0451405	0.0967781	0.152248	0.205779	0.0969742	0.0932707	0.53553	0.118525	0.4612	0.142089	0.0755777	0.106806	0.122844	1.28949	0.157885	0.640228	0.107389	0.176227	0.0182585	0.0155121	0.0139625	-0.245034	6.17523	5.24894	7.89371	7.64012	10.1796	10.7809	9.89418	14.9003	10.0518	12.7358	-3.5374	-1.50649	-1.72937	3.64502	-0.776244	-0.513025	0.281631	0.41222	-0.423559	5.40326	4.485	7.87547	7.88619	9.89814	9.99159	10.4045	14.6494	9.72112	12.6789	-3.96828	-1.84116	-2.12073	2.00447	-0.300943	-0.516477	0.0491151	-0.349483	-0.524659	6.04844	4.75996	7.66242	7.63494	10.0177	10.5843	9.91551	14.7474	9.483	12.2303	-3.67991	-1.3499	-1.50019	2.60992	-0.68792	-1.46028	0.0604966	0.523778	-0.0504411	5.6811	4.6741	8.07269	7.86715	10.029	11.0479	10.3461	14.7209	10.2667	12.2689	-3.78342	-1.98261	-1.9769	3.78315	-0.0771665	-0.733195	-0.129823	0.338025	-0.858249	5.51194	4.87616	7.94391	7.89337	10.1484	10.9201	9.70495	14.8297	10.7974	12.9736	-3.93945	-1.79685	-1.77362	2.7545	-0.316499	-1.68354	-0.00740197	0.422249	-0.595574	5.98384	4.99133	8.40267	7.64259	9.82621	10.6917	10.1548	14.9137	10.812	12.6713	-3.62448	-1.76139	-1.53976	2.59955	-0.374014	-1.15327	0.395766	0.0911808	-0.723905	5.90365	4.72183	8.48682	7.70611	9.70396	9.87457	9.72452	14.7702	9.56811	12.2442	-3.87829	-1.49639	-1.5867	2.56865	-0.32953	-1.79479	0.497667	0.38963	-0.683204	5.53524	4.8145	8.19376	7.90696	9.7984	10.0114	9.96761	14.9911	10.3016	12.5633	-3.17977	-1.86127	-1.91611	3.01665	-0.391457	-1.23479	-0.0109914	0.458923	-2.953991e+01	1.589992e+02	1.294592e+02
136640	-0.540205	5.66864	4.7085	7.95661	7.81425	10.2804	10.7261	9.81191	12.5524	11.4914	11.0736	-3.11156	-1.54431	-1.78286	3.11289	-0.142209	-0.537813	0.0251381	0.375818	0.124742	0.0841418	0.104998	0.234565	0.231864	0.0627305	0.245365	0.273967	0.107736	0.16279	1.67949	0.131474	0.103358	0.129934	0.274085	0.160499	0.298861	0.345193	0.101623	0.0185462	0.0125656	0.01616	-0.158077	6.07739	4.92591	8.46552	7.95595	10.1779	10.4596	9.45242	12.3191	11.8618	12.3764	-3.10084	-1.50525	-1.62488	3.59008	-0.850699	0.0126592	0.511396	0.315773	-0.486558	5.81801	5.09593	8.08253	8.26949	10.3917	10.6313	9.15247	12.0621	10.9175	11.6174	-3.16375	-1.62906	-1.8603	2.85469	-0.520172	-0.552163	-0.096438	0.476821	-0.925877	5.88218	4.90696	7.79293	8.0362	10.3612	10.9327	9.50151	12.4891	11.2157	9.98759	-3.21286	-1.40002	-1.55915	3.0148	-0.706197	0.0372081	-0.310352	0.614546	-0.0149898	5.67561	4.92559	7.96772	8.07788	10.143	11.0571	10.2903	13.0099	11.4464	9.42232	-3.32299	-1.92055	-1.94762	3.74825	-0.132589	-0.915921	-0.37035	0.439422	-0.52285	5.64324	4.94622	7.65408	7.57239	9.70548	10.5999	9.54835	12.7776	11.6365	12.8139	-2.88465	-1.73465	-1.71976	2.4833	-0.410996	-0.451925	-0.100551	0.318764	-0.580634	5.45665	4.65304	8.02622	7.95681	10.061	10.5491	9.4324	12.3694	11.0051	12.0461	-2.8709	-1.7137	-1.87152	2.58537	-0.428379	0.0851561	-0.197113	-0.0451611	-0.925596	5.6629	4.66597	8.13022	7.71291	10.4987	10.7074	9.38395	12.7233	11.3398	11.6037	-3.73304	-1.30011	-1.49135	3.39504	-0.503696	-0.707616	0.401731	0.611793	-0.00430042	5.2525	4.70684	8.34087	7.63772	10.2882	10.3079	9.55768	13.0427	10.9717	9.58967	-3.21841	-1.75033	-1.6237	2.6046	-0.571822	-1.32825	0.476047	0.597895	-4.057431e+01	1.581570e+02	1.175827e+02
136800	-0.669809	5.5771	5.03546	7.93518	7.96755	10.0594	10.376	9.77312	12.5331	10.4715	8.30228	-3.34363	-1.52482	-1.7888	2.67224	-0.499502	-0.266358	-0.203729	0.288832	0.097091	0.142627	0.0856105	0.121212	0.060659	0.121118	0.0750711	0.0832835	0.0582865	0.157433	0.0596219	0.164038	0.127255	0.0534392	0.270722	0.0862728	0.063152	0.14388	0.170193	0.0162622	0.0171807	0.0141698	-0.120074	5.69924	4.86603	8.09793	7.85706	9.79448	10.2438	9.68222	12.5805	9.96266	8.24495	-3.20749	-1.58251	-1.6543	3.50997	-0.792208	-0.0383084	0.195274	0.175904	-0.64501	5.703	4.92382	8.31264	8.51368	10.0004	10.3047	9.76532	12.4047	11.0016	8.22149	-3.11749	-1.54576	-1.79502	3.09732	-0.589354	-0.279168	0.0404873	0.61376	-0.739063	5.67396	4.72754	8.13557	8.02249	9.6687	10.1694	9.75614	12.1694	10.5946	8.38438	-4.10287	-1.38446	-1.40222	2.51343	-0.671416	-0.348212	-0.0277119	0.560985	-0.00621748	5.59429	4.60358	7.77165	7.67112	9.49297	10.4337	9.65726	12.6412	10.6839	8.33447	-3.22856	-1.96425	-2.00199	3.67866	-0.0951663	-0.74162	-0.213949	0.2644	-0.616523	6.31762	5.61009	7.63441	7.80308	10.1139	10.6877	10.0959	12.8429	9.76068	8.68172	-3.25087	-1.68894	-1.87765	2.17347	-0.307055	-0.391967	-0.358849	-0.0609516	-0.597501	5.96966	4.78155	8.26083	7.94426	10.1314	10.4338	10.171	12.6282	10.0989	8.25967	-2.39628	-1.60136	-2.00102	2.30619	-0.49359	-0.795501	-0.0448805	0.15534	-0.786803	5.29121	4.6651	7.87264	7.67488	9.90336	10.1202	9.61513	12.7333	10.3674	8.14903	-3.29834	-1.54031	-1.58047	2.66527	-0.425361	0.0368996	-0.0237078	0.182841	-0.559438	5.79681	5.19847	8.37932	7.7368	10.2128	10.63	10.2373	12.3643	10.9381	8.17639	-3.209	-1.93019	-1.67199	3.06542	-0.393446	-0.574029	0.285498	0.528011	-9.325351e+00	1.647594e+02	1.554340e+02
