iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_VmaxC(1)	M_lnVmax_AG(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_VmaxC(1)	Var_lnVmax_AG(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_VmaxC(1.1)	lnVmax_AG(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_VmaxC(1.2)	lnVmax_AG(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_VmaxC(1.3)	lnVmax_AG(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_VmaxC(1.4)	lnVmax_AG(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_VmaxC(1.5)	lnVmax_AG(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_VmaxC(1.6)	lnVmax_AG(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_VmaxC(1.7)	lnVmax_AG(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_VmaxC(1.8)	lnVmax_AG(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
121920	-0.539453	5.73523	5.3487	8.65905	10.8772	12.5254	10.0079	10.2458	-5.67406	-1.86418	-2.10331	0.168992	0.253852	0.121337	0.0638731	0.169277	0.150418	0.104604	0.435716	0.0801129	0.0739423	0.14262	0.0682487	0.0411107	0.0145395	-0.833376	5.65512	5.06315	8.7124	10.2821	12.2555	9.67809	10.094	-5.32804	-2.19757	-2.28891	-1.34125	5.6885	5.21343	8.81212	10.6409	12.0401	9.88964	9.8826	-5.75526	-2.1063	-1.93811	-1.38965	6.20613	5.4651	8.80172	10.8436	12.8391	10.0205	9.98614	-5.5354	-1.78168	-1.68395	-0.462235	6.66976	5.32139	8.96496	9.36265	11.9477	10.4965	11.2226	-5.37456	-1.7234	-2.33747	-1.11447	6.62284	6.14779	8.53137	11.3505	13.2404	10.0725	10.639	-5.19719	-1.98704	-1.53756	-0.824349	5.50421	5.16796	8.55179	11.6757	12.8534	9.49855	9.23968	-5.95506	-1.86593	-1.5631	-1.2691	5.54507	5.04493	8.52737	10.4671	12.8385	9.38679	10.5193	-5.64123	-1.69495	-1.67488	-0.929174	5.51294	5.02003	8.72036	10.2206	12.7299	9.60045	10.1927	-5.61608	-1.93389	-2.08856	-3.841477e+01	6.750973e+01	2.909496e+01
122080	-1.33189	6.1551	5.29322	8.69413	10.4229	13.0964	10.6673	9.24416	-5.96858	-2.00508	-1.60188	0.297476	0.0984345	0.0683348	0.035991	0.384419	0.422828	0.103784	0.114112	0.15039	0.0646181	0.1252	0.0535903	0.0326776	0.0186961	-0.767258	5.56561	5.10643	8.54701	10.4509	12.1497	10.8737	9.69607	-5.66956	-2.3109	-2.07173	-1.05059	5.73482	5.25332	8.80044	10.6543	13.3664	10.28	9.09358	-5.53546	-2.04273	-1.90047	-1.40764	5.67338	5.2217	8.75317	10.9349	13.1714	10.7606	9.58049	-5.81856	-1.98002	-1.44049	-0.479638	6.21266	4.97015	8.95399	9.30339	11.731	10.3395	9.33015	-5.81949	-1.67735	-2.30232	-1.1263	6.29317	5.75373	8.78613	11.0928	14.3616	11.0914	9.08128	-5.99395	-2.07661	-1.82234	-1.66607	6.25007	5.57287	8.61212	10.561	13.2755	10.7474	8.72626	-5.89792	-1.86581	-1.93229	-1.0628	5.98906	5.31408	8.41412	10.4497	13.6108	10.8806	9.42975	-5.31734	-1.84934	-1.65179	-0.797429	6.27281	5.11477	8.80198	10.1159	13.8888	10.2168	8.77585	-5.87032	-1.90604	-2.49764	-2.727938e+01	6.871090e+01	4.143152e+01
122240	-1.1368	6.04669	5.41144	8.52284	10.8183	12.4892	9.20078	10.1893	-5.42199	-1.91583	-2.13967	0.300638	0.153858	0.0887547	0.0581315	0.240922	0.102753	0.130849	0.131838	0.235378	0.0681103	0.260578	0.0628061	0.0384499	0.0206804	-0.487441	5.74872	5.30834	8.54094	10.9423	12.467	9.98456	9.78639	-4.90991	-2.29034	-2.08198	-0.706447	6.18436	5.58282	8.93245	10.9528	13.1231	8.96902	10.3114	-4.64411	-2.07053	-1.9892	-1.95367	5.54591	4.90923	8.60648	10.7212	12.4487	9.45496	10.4195	-5.75806	-1.83752	-1.52256	-0.516761	6.01585	4.75472	8.99581	9.34851	11.6746	9.22874	10.5332	-5.381	-1.63425	-2.40755	-1.45976	5.63721	5.33407	8.626	10.7859	12.8017	9.53551	9.67291	-5.1207	-1.96231	-1.71517	-1.82821	6.15256	5.4204	8.52973	10.5913	12.6969	9.90866	10.4001	-5.50152	-1.87929	-1.87499	-1.97355	5.51534	4.96399	8.58956	10.0904	12.0164	8.30366	10.6186	-4.86237	-1.59445	-1.73446	-0.716448	6.80232	5.54598	8.81089	10.3048	12.162	9.38023	10.0749	-5.711	-1.95511	-2.37681	-4.291659e+01	5.919108e+01	1.627449e+01
122400	-0.778534	6.2978	5.18167	8.80566	10.356	13.3227	8.95492	11.2019	-5.23614	-1.89065	-2.13943	0.150701	0.150124	0.106854	0.0998223	0.246184	0.580697	0.234258	0.143315	0.307442	0.10528	0.0981245	0.0661388	0.0480552	0.0154301	-0.668407	5.61832	5.25321	8.59034	10.2863	12.0777	9.16138	11.7456	-5.08628	-2.2918	-2.05168	-0.731317	6.28407	5.63863	8.79546	10.8759	13.863	8.7288	11.4234	-4.98809	-2.10567	-1.92493	-1.08725	5.5615	5.10211	8.7204	11.4458	13.5788	9.53632	10.6762	-4.37119	-1.84423	-1.53877	-0.476345	5.72125	4.70439	8.75413	9.76576	11.3568	9.15148	11.7908	-5.28537	-1.67866	-2.08553	-1.6129	6.00419	5.45696	8.96887	10.4993	13.74	8.59193	11.2311	-5.78998	-1.76338	-1.86904	-0.977611	6.13316	5.2364	8.80917	10.8255	13.6737	8.67851	11.1066	-5.47908	-1.74368	-1.91186	-1.46593	5.71757	5.14866	8.46036	10.3581	13.042	9.67513	11.6543	-5.77547	-1.65227	-1.69604	-0.559799	6.31931	5.34849	8.74867	10.2689	12.8052	9.99072	10.7003	-4.91068	-1.95721	-2.30528	-4.306881e+01	4.639450e+01	3.325692e+00
122560	-1.24849	6.2757	5.21784	8.77439	10.5409	12.516	12.4479	9.61937	-5.96296	-1.89697	-1.65589	0.0849881	0.125971	0.210453	0.0570538	0.163228	0.559479	0.302302	0.310431	0.0729314	0.0975089	0.431258	0.0750034	0.0412983	0.0106339	-0.82263	5.72083	5.44453	8.32599	11.112	11.3639	12.3712	9.33765	-5.87292	-2.53493	-1.8892	-1.20099	6.09987	5.65255	8.90279	10.2219	12.4852	11.8136	8.38841	-5.86822	-1.99998	-1.92137	-1.49053	5.77056	5.24537	8.41273	10.989	12.5093	12.4834	8.99359	-5.95547	-2.63447	-1.43212	-0.457795	6.40126	4.9892	8.88018	9.51325	11.6312	12.1091	9.33474	-5.80055	-1.65211	-2.45782	-1.5737	5.90903	5.47643	8.61186	10.9458	13.0607	12.9502	9.45253	-5.86193	-1.87495	-1.64151	-1.17198	6.12183	5.53831	8.70001	10.9949	12.9659	11.9858	9.48814	-5.39065	-1.87592	-1.79789	-1.01845	5.53603	4.99952	8.442	10.5458	13.6043	12.6975	10.4701	-5.86319	-1.72327	-1.59455	-0.679084	6.41561	5.28069	8.70597	10.4556	12.8565	11.5118	10.1175	-5.75927	-1.89026	-2.38039	-4.556604e+01	6.507565e+01	1.950961e+01
122720	-0.808921	6.14057	5.33675	9.11949	10.6463	12.8488	12.8472	8.84092	-5.57583	-1.9617	-1.99549	0.249484	0.0566222	0.131248	0.22716	0.271163	0.626918	0.367694	0.207752	0.0930587	0.114961	0.0740036	0.0484714	0.0374967	0.0121881	-0.604873	5.98946	5.55352	8.73649	10.5695	12.3421	12.4467	9.46637	-5.52415	-2.19633	-2.2225	-1.04082	6.13889	5.54533	9.01619	10.4843	12.9944	12.6445	8.53006	-5.53218	-1.92417	-2.13474	-1.30491	6.05782	5.30102	8.79067	10.8271	13.4142	12.6554	9.42562	-5.63188	-1.90961	-1.71091	-0.482988	5.94311	4.81095	8.92371	9.42627	11.3991	12.1975	8.3186	-5.89641	-1.55427	-2.24175	-1.24872	5.9101	5.49602	8.78849	10.8475	13.3186	12.2338	9.32152	-5.66119	-1.97545	-1.80122	-1.32993	5.85137	5.21347	8.56153	10.7331	12.9665	12.4659	8.64619	-5.76352	-1.82725	-1.83871	-1.0818	6.18077	5.37412	8.53458	10.3907	12.4363	12.5923	9.25714	-4.89693	-1.58106	-1.8076	-0.541428	6.69651	5.4161	8.57443	10.4001	12.968	12.2826	9.42167	-5.6005	-2.12667	-2.31521	-3.038981e+01	6.568543e+01	3.529563e+01
122880	-1.27293	6.05051	5.20181	8.74689	10.282	12.8156	10.4663	11.7127	-5.95476	-1.81038	-1.92044	0.0816571	0.0803134	0.0729991	0.0363836	0.122104	0.18396	0.192282	0.237193	0.21532	0.0411978	0.0587499	0.0738646	0.0512312	0.0142963	-0.834322	6.12498	5.58846	8.74936	10.5514	12.5245	10.5523	12.0586	-5.77137	-2.11392	-2.26054	-1.64293	6.1605	5.38433	8.88075	10.1059	12.5534	10.4576	11.2247	-5.62519	-1.8353	-2.1595	-1.48347	5.87989	5.32192	8.92458	10.5962	12.7498	10.0459	12.3444	-5.72993	-1.74212	-1.64494	-0.499968	6.2103	4.89694	8.914	9.55353	11.5756	10.5744	10.8231	-5.84041	-1.66943	-2.2638	-1.13889	5.80289	5.41492	8.70051	10.9981	13.4831	9.66568	12.6062	-4.84953	-1.91578	-1.69987	-1.63968	5.83127	5.31317	8.61571	10.5319	12.2263	10.0204	11.7067	-5.61728	-1.84931	-1.74763	-1.61033	6.2608	5.50506	8.70008	10.1472	12.5276	10.2214	11.7915	-5.6742	-1.74925	-1.89846	-1.04629	6.15658	5.15945	8.7084	10.2993	12.6578	10.6283	11.2072	-5.84913	-1.96586	-2.34432	-1.946472e+01	6.033672e+01	4.087200e+01
123040	-0.821361	6.42519	5.42402	8.81367	10.0506	12.6719	11.2953	12.4098	-5.39738	-1.88695	-2.1173	0.204356	0.0768052	0.114253	0.046201	0.341455	0.246358	0.0877316	0.315147	0.124011	0.0816759	0.109174	0.0783387	0.0441038	0.013001	-0.818831	6.47379	5.8905	8.74695	10.2481	13.1413	10.7373	11.7211	-5.47808	-2.08566	-2.27906	-1.7587	5.77575	5.11799	8.88705	10.3397	12.9828	11.3403	12.5945	-5.3722	-2.14676	-2.07228	-1.38939	5.98391	5.21605	8.70492	11.0802	13.0545	11.0631	12.0244	-5.38677	-2.02029	-1.73588	-0.513401	6.31013	5.12452	9.0639	9.2218	11.3098	11.1079	12.7604	-5.32839	-1.87588	-2.28331	-1.38373	6.35473	5.75792	8.7266	10.7678	12.9271	11.709	12.988	-5.14277	-1.98372	-1.72019	-1.29013	6.51158	5.75821	8.74985	10.5245	12.9545	11.8967	12.9607	-5.4882	-1.65084	-2.00004	-1.36788	6.63157	5.73234	8.60275	10.0647	12.4114	11.2658	12.0965	-4.98699	-1.69541	-1.87258	-1.28238	6.14686	5.18097	8.56301	9.90668	12.5411	11.5936	12.7513	-5.13202	-1.94249	-2.27568	-2.638123e+01	5.675343e+01	3.037220e+01
123200	-1.16883	6.24369	5.27313	8.51981	10.3235	12.6519	11.7123	11.1893	-5.94371	-1.92845	-1.67443	0.246068	0.0451446	0.0711059	0.0744664	1.61955	0.748976	0.152724	0.268758	0.167168	0.0959126	0.102649	0.0614059	0.0540957	0.0157551	-0.704149	6.06119	5.62464	8.72941	10.3307	12.2456	11.4048	11.5978	-5.6423	-2.3194	-2.14436	-0.813832	5.79648	5.40617	8.76295	10.9347	12.4077	11.9325	11.4743	-5.48767	-2.0158	-1.82183	-1.37414	6.06842	5.37784	8.51512	10.9846	13.3269	12.2217	10.798	-5.82698	-2.10178	-1.50249	-0.471604	6.51161	5.09468	8.98501	9.19211	11.5237	11.794	11.9269	-5.76446	-1.69476	-2.48179	-0.935431	6.22014	5.75551	8.61249	11.3215	14.487	11.7002	10.8021	-5.93014	-1.93597	-1.7454	-1.52682	6.36787	5.52294	8.66374	10.7138	13.8504	11.6565	11.5731	-5.66746	-1.73692	-1.92379	-1.49335	6.15118	5.42907	8.43789	10.0739	12.7131	12.1826	11.6427	-5.67355	-1.80151	-1.66569	-0.773749	6.30452	5.2899	8.54124	10.559	12.5171	11.1976	10.7572	-5.53282	-1.97854	-2.17308	-3.917361e+01	6.346441e+01	2.429080e+01
123360	-1.08745	5.99985	5.34566	8.87971	10.4073	12.6343	11.9562	12.2896	-5.40617	-1.89303	-2.06157	0.427221	0.0492266	0.167698	0.140079	0.137459	0.216262	0.109512	0.188509	0.102925	0.0809795	0.0594784	0.0597842	0.0457077	0.0171326	-0.968071	5.7906	5.24413	8.50059	10.3819	11.7998	11.7091	11.9056	-5.32475	-2.16596	-2.23208	-1.23304	5.84355	5.25949	8.91019	10.5956	12.2018	11.7861	11.9804	-5.44965	-1.88004	-1.99585	-1.35829	6.11638	5.38935	8.61553	10.7393	12.8125	11.8845	12.2991	-4.96497	-2.12131	-1.7403	-0.48127	5.80214	4.63182	8.84493	9.39032	11.3237	11.7429	12.9012	-5.32552	-1.76362	-2.19357	-1.15675	6.12256	5.69557	8.68973	10.782	13.1085	12.197	12.4685	-4.87486	-1.82504	-1.84648	-1.13184	6.08601	5.43851	8.61541	10.7742	12.5747	12.0674	12.2622	-4.86036	-2.0036	-1.83746	-1.08514	5.86928	5.12793	8.65658	10.152	13.1914	11.7043	12.1473	-5.21328	-1.72393	-1.84302	-0.725731	6.48167	5.37828	8.61735	10.3521	12.6792	11.8965	11.7094	-5.7105	-1.96996	-2.25967	-1.978177e+01	5.585167e+01	3.606991e+01
123520	-0.551392	5.80437	5.49423	8.68545	10.1393	12.9119	11.8839	10.2505	-5.38729	-2.29477	-1.999	0.209343	0.258707	0.234058	0.0551605	0.416041	0.269186	0.301255	0.18214	0.173549	0.184199	0.331445	0.0524743	0.0330515	0.015318	-0.530838	5.94068	5.46924	8.52913	10.7337	13.0173	11.1525	10.0899	-5.68785	-2.29271	-2.08335	-0.780069	6.04043	5.56084	8.62733	10.7667	13.3423	12.4726	10.7235	-5.3537	-2.20442	-1.78503	-1.25977	6.5852	5.73178	8.79617	10.5824	14.0034	11.7242	10.5985	-5.15248	-1.83505	-1.82333	-0.468652	5.96457	4.74068	8.8803	9.46094	11.7515	12.3173	9.799	-5.49213	-1.63576	-2.26687	-1.1694	6.0075	5.75481	8.64522	10.8545	12.5519	11.5672	10.3337	-5.74463	-2.04887	-1.5803	-1.24394	6.61226	5.85479	8.6716	10.6229	12.9997	11.5113	10.9257	-4.77324	-1.88779	-1.91569	-1.54993	5.945	5.19314	8.68116	9.92749	13.0923	11.901	10.5695	-5.95105	-1.5754	-1.89819	-0.709014	5.45153	4.93919	8.59591	10.3902	13.3695	11.4047	10.2327	-5.57039	-1.88043	-2.04834	-4.691237e+01	6.609840e+01	1.918604e+01
123680	-0.291389	6.30473	5.7002	8.65783	10.5575	13.0613	12.733	12.0834	-5.83086	-1.7501	-1.86923	0.227687	0.0723393	0.125202	0.0684092	0.135635	0.195609	0.115195	0.823116	0.258144	0.0540781	0.228601	0.0768016	0.0300697	0.0148227	-0.520621	6.08756	5.60885	8.76326	10.401	13.3854	12.9873	12.7297	-5.93093	-2.19374	-2.22633	-1.0112	6.19097	5.68725	8.78751	10.5919	12.4269	12.8576	12.6095	-5.92429	-2.00798	-1.85293	-1.27823	6.33646	5.63567	8.77597	10.6899	13.2661	12.424	12.1683	-5.63537	-1.98974	-1.64284	-0.561199	6.16532	4.62378	8.62117	9.62458	12.0723	12.2285	12.5111	-5.51929	-1.63379	-2.30954	-1.0942	6.17994	5.85255	8.56102	11.0598	13.1909	12.9736	11.3942	-5.77734	-2.07132	-1.52816	-1.31732	6.42834	5.72788	8.78296	10.4641	12.2598	12.9994	12.5797	-5.90689	-1.70168	-1.85339	-0.732829	6.40615	5.69773	8.51622	10.6924	13.3335	12.726	12.135	-4.77194	-1.65293	-1.73666	-0.96476	5.86908	5.03923	8.58973	10.1807	13.2624	12.5735	11.7474	-5.86741	-2.05388	-2.19989	-2.808268e+01	6.039988e+01	3.231719e+01
123840	-0.734952	6.07133	5.01354	8.72957	10.5253	13.2017	12.411	12.4254	-5.60366	-1.81259	-2.19685	0.53454	0.0716124	0.110441	0.0854936	0.213972	0.202611	0.305446	0.164497	0.178335	0.113664	0.0891568	0.0702408	0.0318808	0.0170258	-0.465966	6.08688	5.75093	8.74895	10.4609	12.7923	12.1021	12.5077	-5.62118	-2.23698	-2.19053	-1.24384	6.34683	5.65437	8.93376	10.5181	12.8984	12.3928	11.6364	-5.37793	-1.96716	-1.98626	-1.27289	6.23553	5.45463	8.80012	10.6579	13.117	12.5998	12.5622	-5.5866	-2.01329	-1.76071	-0.469361	6.20081	4.73748	8.85482	9.4796	12.1233	12.8572	12.0588	-5.32699	-1.80514	-2.39118	-1.23964	5.42523	5.11372	8.71083	10.9968	13.4804	12.5714	12.2226	-5.73724	-1.89953	-1.65225	-1.46199	6.0032	5.32894	8.63881	10.529	13.5569	12.9096	12.4731	-5.33869	-1.82386	-1.90079	-1.29793	6.48395	5.68116	8.62402	10.1291	13.196	12.6069	12.3527	-5.28758	-1.51628	-1.92339	-0.927767	5.85822	5.23862	8.63116	10.1108	11.5608	12.919	12.4513	-5.97914	-2.0278	-2.0199	-3.374531e+01	5.691210e+01	2.316679e+01
124000	-1.12354	6.06724	5.73355	8.66677	10.8969	12.1721	12.92	12.9711	-5.28339	-1.90286	-1.96097	0.194225	0.0827653	0.131892	0.0448655	0.450353	0.311961	0.288392	0.615722	0.410741	0.238093	0.233388	0.0538638	0.0392759	0.0139142	-0.59508	6.25428	5.82765	8.61894	10.5518	12.1743	12.6573	12.3576	-4.97821	-2.31628	-2.10166	-1.39857	6.27948	5.58006	8.82244	10.6803	12.6276	12.9426	12.8119	-4.82954	-1.93737	-2.07022	-1.11057	6.21098	5.69623	8.44822	11.315	12.7304	12.9473	12.9846	-5.70599	-2.26054	-1.37513	-0.485499	6.47735	5.34442	8.79884	9.61336	11.2678	12.6303	12.2184	-4.72945	-1.63631	-2.11814	-1.39263	5.64472	5.41877	8.7749	10.7362	13.1393	12.8611	11.8377	-5.42963	-1.96087	-1.635	-1.36361	6.32412	5.5923	8.5131	10.8678	12.9982	12.0863	12.327	-5.32274	-1.93308	-1.76899	-1.27587	6.29134	5.46892	8.74842	10.1476	12.5324	12.5948	11.8847	-5.19734	-1.49878	-2.007	-0.82607	6.46062	5.30672	8.66568	9.99852	12.7378	12.9553	11.2849	-4.89267	-1.88409	-2.35505	-3.944390e+01	6.863000e+01	2.918610e+01
124160	-1.20209	6.58156	5.58608	8.88248	10.1477	12.4842	10.5421	12.5419	-5.43544	-2.08581	-2.00921	0.36302	0.104317	0.0731512	0.120766	0.167144	0.090912	0.250467	0.0796487	1.23056	0.119925	0.125788	0.106159	0.0392718	0.0147262	-0.682059	6.44211	6.03048	8.8708	10.0774	12.4351	10.469	12.6193	-4.79381	-2.16871	-2.22854	-1.01609	6.1179	5.54656	8.73611	10.6374	12.3432	10.8755	12.5529	-5.64674	-2.05643	-1.92003	-1.43468	6.58537	5.89038	8.73936	10.7532	12.7661	10.358	12.8105	-4.4524	-1.97761	-1.67004	-0.54255	6.55155	5.17732	9.0559	9.34971	11.9616	10.4974	12.5042	-5.43323	-1.57511	-2.48035	-1.6919	5.86523	5.40002	8.58607	10.5128	12.6242	11.4752	12.9517	-4.303	-2.05576	-1.74083	-1.81346	6.29422	5.69968	8.33826	10.7631	12.0169	10.8447	12.4739	-5.05727	-1.99853	-1.64278	-1.1733	6.89721	5.98787	8.73818	10.0575	12.409	11.5717	12.5531	-5.21348	-1.58567	-1.95606	-1.155	7.07487	5.52535	9.01898	9.85458	13.0503	10.3646	12.5399	-4.88114	-1.9075	-2.87047	-3.767636e+01	6.278520e+01	2.510884e+01
124320	-0.990709	6.47844	5.52805	8.79968	10.3534	11.6774	11.6059	12.7084	-5.28205	-1.83013	-2.00779	0.530236	0.0651898	0.144556	0.0398045	0.091733	0.282058	0.086426	0.18003	0.0631297	0.0519137	0.131138	0.0827126	0.0265853	0.0165196	-0.7105	6.44393	5.93724	8.71435	10.3572	11.9893	11.9311	12.5819	-5.66241	-2.21639	-2.16974	-1.20105	6.61491	6.03964	8.77656	10.5277	11.5605	11.3328	12.9644	-5.33439	-2.02244	-1.90658	-1.47614	6.33147	5.69496	8.89804	10.5294	12.0306	11.0142	12.1409	-5.20775	-1.79482	-1.63066	-0.477276	6.75495	5.48165	8.76825	9.58552	11.3472	11.526	12.2243	-5.37269	-1.65046	-2.15938	-1.75395	5.65169	5.37977	8.84222	10.4593	12.4859	12.139	12.221	-4.8235	-1.93865	-1.71638	-1.7207	6.44196	5.84045	8.60333	10.3285	11.8225	11.9552	12.3087	-5.51106	-1.89176	-1.79515	-1.56349	6.59552	5.67612	8.59759	10.1069	11.9892	11.2172	12.9524	-4.84101	-1.70153	-1.962	-0.484463	6.86539	5.54232	8.74483	10.4422	12.5378	11.386	12.4697	-4.80655	-1.95281	-2.48399	-2.176209e+01	6.635641e+01	4.459432e+01
124480	-1.2505	6.57002	5.64707	8.45887	10.0027	12.8888	11.9739	12.0173	-5.85659	-1.90441	-2.09357	0.18815	0.110627	0.0748957	0.0970502	0.131062	0.544794	0.116279	0.0512234	0.455223	0.0800264	0.0933529	0.0580748	0.0444609	0.0111964	-0.861105	6.30955	5.74849	8.60921	10.1352	12.3047	11.6683	12.3188	-5.23719	-2.13101	-2.15244	-0.945525	6.35699	5.71036	8.92456	10.206	13.0419	11.7014	11.9539	-5.44053	-1.90389	-2.03001	-1.73206	6.65102	5.91304	8.50984	10.6855	12.0806	11.8839	11.8055	-5.39966	-2.20601	-1.61067	-0.456931	6.89959	5.4422	8.98369	9.33132	11.7904	11.8721	11.661	-5.35371	-1.6125	-2.47221	-1.35014	6.11084	5.61915	8.65832	10.7104	13.7408	12.089	12.04	-5.87484	-1.96862	-1.70233	-1.84117	6.85913	5.98994	8.70597	10.2763	13.9041	12.097	11.9274	-4.05121	-2.01094	-2.06946	-1.15722	6.44207	5.72607	8.49896	10.4739	13.2733	11.9504	11.8348	-4.75384	-1.74379	-1.71651	-0.726756	6.93812	5.47008	8.75907	9.92341	13.3871	11.9532	11.8027	-4.89665	-2.01349	-2.65902	-2.875055e+01	6.572729e+01	3.697674e+01
124640	-1.16451	6.49852	5.85278	8.67196	10.4078	12.5098	12.0399	11.3448	-5.97872	-1.78922	-1.99494	0.127691	0.0583875	0.0474952	0.0453491	0.390285	0.847901	0.0914876	0.0932892	0.114178	0.119701	0.089032	0.0885313	0.0318958	0.0145213	-0.537856	6.40443	5.95293	8.66735	10.4572	12.7944	11.5064	11.3636	-5.71654	-2.28631	-2.12173	-1.64572	6.5086	5.92612	8.88567	10.1323	11.7308	11.7994	11.5944	-5.98279	-1.98259	-2.00232	-1.3943	6.4854	5.71261	8.64432	11.1538	12.8487	11.9581	11.1853	-5.65059	-1.83193	-1.52535	-0.460306	6.77859	5.75892	9.03306	9.2151	11.0868	11.9007	11.3479	-5.91908	-1.58928	-2.22977	-1.30478	5.95733	5.47569	8.8189	10.7678	13.7795	11.7616	11.1956	-5.84124	-2.0075	-1.87176	-1.41115	6.77742	6.05039	8.75557	10.6425	12.5169	11.7175	11.4893	-5.74196	-1.78686	-1.86003	-1.84499	6.63794	5.66364	8.85607	9.74508	11.9259	11.8319	11.5856	-5.96181	-1.52647	-2.10049	-1.01218	6.48672	5.38277	8.31171	10.3367	14.1419	11.6549	11.0135	-5.76085	-2.05774	-2.07073	-2.121834e+01	6.520371e+01	4.398537e+01
124800	-0.859861	6.73769	5.43307	8.75884	10.4098	13.1998	12.1972	12.3406	-5.61532	-2.04994	-2.00301	0.147127	0.191047	0.221393	0.0400339	0.311111	0.333283	0.136539	0.146445	0.114926	0.139581	0.110171	0.0755888	0.0358216	0.0147919	-0.505802	6.4318	5.90075	8.5082	10.6449	13.9727	11.8798	12.2068	-5.20287	-2.37004	-2.05497	-1.06664	6.20876	5.64207	8.86341	10.5465	12.9803	12.1363	12.4223	-5.73177	-1.98143	-1.98114	-1.40971	7.17454	6.19924	8.60855	11.0067	13.2253	11.6459	12.5565	-5.21611	-2.14649	-1.66876	-0.495259	6.31732	5.0934	8.70577	9.42274	11.4103	12.492	12.6933	-5.53146	-1.8134	-2.11927	-1.07879	6.04583	5.59325	8.82895	10.7787	13.7417	12.3607	11.5693	-5.62722	-1.80791	-1.83978	-1.07622	6.75672	5.95522	8.72856	10.531	13.2049	12.7154	12.1567	-5.75444	-1.90588	-1.99796	-0.92258	6.55072	5.7605	8.79963	10.6269	13.9178	12.4123	12.7548	-5.62177	-1.64634	-1.95057	-0.458257	6.34994	5.25476	8.64615	10.4711	12.5824	11.8013	12.1219	-5.61807	-2.05175	-2.21502	-2.759703e+01	6.171530e+01	3.411828e+01
